datetime,full_tweet,sentiment
26/3/2022 3:04,"UPDATE: A one-year-old at the center of an AMBER alert out of Franklin, Tennessee has been found safe in Nashville, the TBI say.

The baby's non-custodial father, Sharles Lumpkin, still remains at large:

https://t.co/1sUus7sO2j",0
26/3/2022 2:55,UPDATE | Found safe! https://t.co/AehmiLIB9m,1
26/3/2022 2:54,"@TBInvestigation @FranklinTNPD If only an Amber Alert had been issued���I dunno���IN FEBRUARY????

@FranklinTNPD do better!",1
26/3/2022 2:53,HEY SO THERE'S APPARENTLY AN AMBER ALERT OUT KY https://t.co/dwVbQNUuSq,1
26/3/2022 2:53,"Baby found safe in AMBER ALERT, suspect (father) still at large",1
26/3/2022 2:52,#Tennessee Amber alert canceled �������� @SleuthMom12 https://t.co/W3lZXne40t,1
26/3/2022 2:50,"UPDATED INFO: ���Missing one-year-old Aziah Lumpkin has just been recovered in Nashville and is safe,��� officials said. ���His non-custodial father, Sharles Lumpkin, Jr., remains at large.��� https://t.co/9DOccCB5dA",1
26/3/2022 2:42,GOOD NEWS! A missing one-year-old at the center of an AMBER Alert has been found safe in Nashville. https://t.co/ICU4DxV3lX https://t.co/O7jIgveYg9,1
26/3/2022 2:38,@FOX59 thats a Amber alert not silver,1
26/3/2022 2:33,"#Amber Alert canceled after #abducted #Kentucky girl, #father located by authorities - Mar 25 @ 10:30 PM ET https://t.co/wJoF8vfLdY",1
26/3/2022 2:32,"AMBER Alert canceled after Franklin child found safe

#TN #NASHVILLE #FRANKLIN 
#AmberAlert #FoundSafe  https://t.co/7ItEkc1Jyc",1
26/3/2022 2:31,"AMBER ALERT CANCELED: Child was found safe, father also located &gt;&gt;&gt; https://t.co/2uFpDBcsxt",1
26/3/2022 2:31,"Officials with the Tennessee Bureau of Investigation issued an Amber Alert for a missing 1-year-old from Franklin, Tennessee, on Friday. https://t.co/jUnmLOJuFt",1
26/3/2022 2:29,One-year-old at the center of an AMBER alert has been found SAFE in Nashville! https://t.co/SJ0FAtMbfg,1
26/3/2022 2:28,@45LVNancy @Qd739 Didn't Hilary get her released early from the Haitian jail after being convicted of Child trafficking and put to work at the Amber Alert System here in the good old USA. These are scary people.,1
26/3/2022 2:27,BREAKING UPDATE: CHILD FOUND. An Amber Alert that was issued for a Kentucky girl has been canceled after she was located by authorities Friday night.https://t.co/oZ3waMKjaA,1
26/3/2022 2:24,"AMBER ALERT: One-year-old boy missing from Franklin @wkrn 
https://t.co/mbukfVPhR2",1
26/3/2022 2:22,"BREAKING: State police say they've found 8-year-old Raelynn Cowen, and the Amber Alert for her has been canceled. Troopers say they've also found her noncustodial father, Corey Cowen, who is accused of abducting her. https://t.co/lsQlPpi4p6",1
26/3/2022 2:18,UPDATE: Amber Alert canceled for 8-year-old girl abducted from bus stop in western Kentucky: https://t.co/yQp1jnJdpX https://t.co/CQaey92B26,1
26/3/2022 2:18,UPDATE | The AMBER Alert has been canceled. https://t.co/9NrxleOQ7k,1
26/3/2022 2:16,BREAKING NEWS UPDATE: The Amber Alert has been cancelled the 8-year-old and the suspect has been found.,1
26/3/2022 2:13,imagine ur tripping and get an amber alert on your phone,1
26/3/2022 2:13,"AMBER ALERT: RAELYNN COWEN
Raelynn Cowen was abducted from 1266 US 60 W., Ledbetter, Ky. - Corey Cowen abducted the child after he assaulted the child���s grandparent. Cowen last seen in a 2001 Gold Chevy C25 #A9B240 Possibly in route to Paducah. Call 911 with tips

More Detai��� https://t.co/RmZGCNhFns",1
26/3/2022 2:13,"AMBER ALERT: RAELYNN COWEN
Raelynn Cowen was abducted from 1266 US 60 W., Ledbetter, Ky. - Corey Cowen abducted the child after he assaulted the child���s grandparent. Cowen last seen in a 2001 Gold Chevy C25 #A9B240 Possibly in route to Paducah. Call 911 with tips https://t.co/cikphbo6kz",1
26/3/2022 2:12,"UPDATE | KSP canceled the Amber Alert around 10 p.m. EDT on Friday, saying the victim and suspect have been located.

Thank you for sharing! https://t.co/jTYIk8F6TQ",1
26/3/2022 2:10,"Amber Alert issued in Kentucky for Raelynn Cowen, 8, adducted from��Ledbetter https://t.co/PkPJwbqFIS",1
26/3/2022 2:07,BREAKING: Amber Alert issued for missing 8-year-old from Kentucky abducted from bus stop.,1
26/3/2022 2:05,@joeimel there is an active amber alert out for child abduction,1
26/3/2022 2:04,BREAKING: Kentucky authorities have issued an Amber Alert for an 8-year-old girl they said was abducted following an assault on one of her grandparents. https://t.co/Vkim6Lo6dN,1
26/3/2022 2:03,#Amber Alert issued for 8-year-old girl #abducted from bus stop in western #Kentucky - Mar 25 @ 10:01 PM ET https://t.co/3XkneuGKOt,1
26/3/2022 2:02,Amber Alert issued for 8-year-old girl abducted from bus stop in western Kentucky | News | https://t.co/w3UGxD40xp https://t.co/7uEgUYZykB,1
26/3/2022 2:00,Please share.  https://t.co/70rENjBe1c,1
26/3/2022 1:59,"����AMBER ALERT: RAELYNN COWEN����
Raelynn Cowen was abducted from 1266 US 60 W., Ledbetter, Ky. - Corey Cowen abducted the child after he assaulted the child���s grandparent. Cowen last seen in a 2001 Gold Chevy C25 #A9B240 Possibly in route to Paducah. Call 911 with tips https://t.co/XwZ9OAlJy1",1
26/3/2022 1:57,"KENTUCKY FOLLOWERS: An AMBER ALERT has been issued by the KY State Police. 

A JUVENILE WAS ABDUCTED FROM 1266 US HIGHWAY 60 IN LEDBETTER,
KENTUCKY. COREY COWEN ABDUCTED THE JUVENILE FROM THE BUST STOP
AFTER HE ASSAULTED THE GRANDPARENT OF THE JUVENILE. (1/3)",1
26/3/2022 1:55,Amber Alert issued for 8-year-old girl abducted from bus stop in western Kentucky https://t.co/XpRulCaNg1,1
26/3/2022 1:54,"@LifeisG65042359 They found an 8 yr. old precious baby girl here.  Dead in the mama boyfriend house, week &amp; a half ago. When I tell you she been missing from  the Bay Area since FEBRUARY 3 and not a word, amber alert, flye. Just a heartbreaking mess you hear me. https://t.co/ifGcaiqYnB",1
26/3/2022 1:52,Amber Alert issued for 8-year-old girl abducted from bus stop in western Kentucky: https://t.co/VNfzUaE2ds https://t.co/HqBChZ2BpJ,1
26/3/2022 1:52,Amber Alert issued for missing 8-year-old from Kentucky abducted from bus stop https://t.co/JF1DiE2LRe,1
26/3/2022 1:45,"@YobgoD I think there is an amber alert in the local area, and that���s why the amber alert account is tweeting this���",2
26/3/2022 1:39,@Hotgirl2282 We wanna see the amber alert tweet!!!,2
26/3/2022 1:38,@DxTheMystery @TBInvestigation Maybe because other states don���t put out an Amber Alert when they should??,2
26/3/2022 1:37,@KKClue long ago the four alarms lived in peace until the fire alarms attacked only the amber alert master of all four alarms could bring piece once more,1
26/3/2022 1:36,"PLEASE SHARE! 8-year-old Raelynn Cowen was allegedly abducted from a bus stop by 31-year-old Corey Cowen after he assaulted Raelynn���s grandparent &gt;&gt;

 https://t.co/GArmXPyIfe",1
26/3/2022 1:34,This damn Amber Alert just made me jump out my bed. Scared tf out of me��� I hope they find whoever is missing but ��� ����������� Alert almost gave me a damn heart attack,0
26/3/2022 1:28,@_popster Alert staus is currently amber.... If it goes to Fiction Factory that's a full on 80's code red.,1
26/3/2022 1:26,"TBI: Amber Alert for Franklin, Tennessee Baby https://t.co/Et4frFatlo https://t.co/a1eXwosqmB",1
26/3/2022 1:25,RETWEET NOW!  https://t.co/I8arApeWSr,1
26/3/2022 1:22,"Anyone with information on where they might be is urged to call 1-800-TBI-FIND or the Franklin Police Department at 615-550-6840, or dial 911 #amberalert
https://t.co/bNgjSEbNBl",1
26/3/2022 1:17,"So I went to post an Amber Alert hashtag, and the first suggestion that came up while I was typing was Amber Heard. Such priorities we've got in this culture...",1
26/3/2022 1:16,@NashSevereWx Is this the Amber Alert that went off a few hours ago today?,1
26/3/2022 1:15,"EVERY SHARE HELPS! Amber Alert issued for missing 1-year-old from Franklin, Tennessee.  https://t.co/Yqtocqg9q2",1
26/3/2022 1:08,@Marsi09063848 @TBInvestigation @FranklinTNPD So Franklin PD just posted that the mother thought the child would be fine with the father. It wasn���t until today that she said they were unaccounted for and they issued the Amber Alert.,1
26/3/2022 1:07,Amber Alert issued for missing 1-year-old boy from Tennessee https://t.co/o4Jyt8l1zp,1
26/3/2022 1:05,"Additional information on tonight���s Amber Alert, in��Franklin https://t.co/qV2ismSegR",1
26/3/2022 1:05,Amber Alert issued for missing 1-year-old boy from Tennessee https://t.co/KFfg7tc6Mv,1
26/3/2022 1:05,Please share! https://t.co/WkzE2LTtfq,1
26/3/2022 1:02,PLEASE SHARE! https://t.co/PaHWRqtkwT,1
26/3/2022 1:01,���� Please share! https://t.co/Jth4zAL6if,1
26/3/2022 1:00,@AchakCetan @aware_the I���m floored this baby has been missing almost a month and the amber alert is just now going out,1
26/3/2022 1:00,Amber Alert issued for missing 1-year-old boy from Tennessee https://t.co/1w6kFabMio,1
26/3/2022 0:54,"AMBER ALERT:  Officials with the Tennessee Bureau of Investigation issued an Amber Alert for a missing 1-year-old from Franklin, Tennessee, on Friday. https://t.co/X6BY08mZsg",1
26/3/2022 0:50,"@KenH_TN @TBInvestigation @FranklinTNPD What makes you think that is the most realistic circumstance? There is no more information out there than what you are currently seeing in the tweet. I have been searching for more info since the Amber Alert. If you find any new information, please post it here.",1
26/3/2022 0:49,AMBER Alert issued for missing Franklin toddler believed to be with non-custodial��father https://t.co/CdpWbisqUR,1
26/3/2022 0:45,TAKE TIME AND SHARE THIS&gt;&gt; https://t.co/9DOccCB5dA,1
26/3/2022 0:45,"Aziah Lumpkin has been missing since Feb. 27, and is believed to be with his non-custodial father, Sharles Lumpkin, Jr., according to authorities. Please Share���  https://t.co/CWE7wqFzVE",1
26/3/2022 0:45,"Officials with the Tennessee Bureau of Investigation issued an Amber Alert for a missing 1-year-old from Franklin, Tennessee, on Friday.
 https://t.co/gtTKHnefwc",1
26/3/2022 0:45,Aziah Lumpkin has been missing since Feb. 27 and is believed to be with his non-custodial father. https://t.co/hlDmFVXESZ,1
26/3/2022 0:34,It only takes 2 seconds to share. You never know who might have seen or know something. https://t.co/KBYKfC6UYI,2
26/3/2022 0:31,Amber Alert issued for missing 1-year-old boy from Tennessee https://t.co/fVjctLwomq,1
26/3/2022 0:24,"TBI issues Amber Alert for missing Middle Tennessee 1-year-old baby

https://t.co/5I8XjOsqI9",1
26/3/2022 0:24,AMBER Alert issued for missing Franklin toddler believed to be with non-custodial father https://t.co/dLPEJlx00F,1
26/3/2022 0:20,"Another Amber Alert today, for a neighbouring county.  We get them quite a bit here in tn, and it's most always a family member/non-custodial parent involved.  It's unfortunate.",1
26/3/2022 0:20,"EVERY SHARE HELPS | An AMBER Alert was issued for missing 1-year-old Aziah Lumpkin from Tennessee on Friday, who is believed to be with his non-custodial father.

READ MORE: https://t.co/n1DIBlZ8Nn https://t.co/yN5QRG73X6",1
26/3/2022 0:17,Amber Alert Tennessee issued today for 1 year-old Aziah Lumpkin��missing https://t.co/PMPcZWUZAz,1
26/3/2022 0:12,AMBER Alert issued for missing Franklin toddler believed to be with non-custodial father https://t.co/0Ecbc1zHSM,1
26/3/2022 0:11,@ProductionsKdk I got an Amber Alert about it and this was the tweet it brought up. How does it take a month for this to get an amber alert?,0
26/3/2022 0:08,"@delstone Amber alert here means abducted child, it goes out on all frequencies, everyone with a device gets it instantly.",1
26/3/2022 0:08,An amber alert set off every device in the house during dinner. My first thought was bombs were on their way. I didn���t realize how much childhood trauma has been lingering under the surface these last few weeks.,0
26/3/2022 0:06,@mehdirhasan # Amber Alert! For Merrick Garland,1
26/3/2022 0:06,I was in Walmart today when they sent out an Amber Alert. The Produce Section sounded like the Russians had gone nuclear.,0
26/3/2022 0:04,Why did it take 1 whole month to put a Amber alert out? A WHOLE MONTH.... Freaking Insane https://t.co/o4dpGC0X0v,0
26/3/2022 0:03,"AMBER ALERT: There is no known direction of travel, but the TBI said ongoing investigative work indicates Sharles may be in the Nashville area.  https://t.co/hNmKZc3YSg",1
26/3/2022 0:02,Yet again my son calls me and I call him back and he says ���I called because it was a Amber Alert���. Like child I am grown that���s for abducted children. ����,0
27/3/2022 22:41,What kind of monster gets mad when they get an amber alert? Are you incapable of empathy? I don���t get it. https://t.co/My2vmZqPfW,2
27/3/2022 22:40,"@meric_ekinci Sorry you find it disturbing? This is an amber alert and I���m just trying to spread the word. As a father myself, if something like this happened to my son, I���d want people to be on the lookout. Sorry that makes you uncomfortable but bad things happen in the real world.",2
27/3/2022 22:32,"@meric_ekinci @CaptBurgerson This tweet is very insensitive! Jesse has been very transparent about going ons, and this screenshot is an AMBER ALERT to keep other Canadians in the know. If you're disturbed by the happenings of life, reconsider what content you consume.",2
27/3/2022 22:24,Anyone that complains about an amber alert to their phone can seriously just go fuck their own faces,2
27/3/2022 20:59,"@DauntlessPhobos @CourierYeet well goddamn where the fuck are you getting your notifications from when i get an ""amber alert for (not telling you where i live)"" and no further information",2
